product_id,product_link,kegunaan,nama,,rating,harga,berat,tempat,image_src
1654997143-9,https://ta.tokopedia.com/promo/v1/clicks/8a-xgVY2gmUEopKh6_yOopKDUMVj9RzNrc1i6sJDUSC5rfB7q3YXUsthoiFiPcBWgZUEH_yOoAjNopnpHmFiyRCsUstNHAnDUMVj9RosQR-BUstpoA1XHAURo_yDUSHp9fh5gaUEUMuNZM2jZJ2M33NGPMep_Mh-qMY2_1o-r7BW_sCsQABE3BPc8ujagfBvq1BRZ3BRq3JausujHsBN3jyN8Bja69Bq17jfZ32Cq1hAZSuiHsuk3Bo-ojBW1M26zOVN3BPVH1h1_MxoucW7_jzzHO2AH3xquOJh_Vzqq7YI_9xqu7uR_jzSH7ONZ9o-Q_BNyuPjrc-D63Wq3J-MyuPzq1Y2Z9P-q9P2ysoGrVtaQIuyH7-Nys-ZHujp1MgxuOV2_fB-P7B2PfBiH72F3s-DPuKp_MYiH7-MyuPzq1Y2Z9P-q9P2yOx3QcoXQcgjz7gXyRB-ojBX_sCi17BpZ3N6qMUpZMhyHj2Nysoj8B2_Z_g-qjjp_7H781NE1_VouJVE_uzsHJOJ__C-q9P2yp-6PMoWuMgsHBgtyfO6Q7BkQfBo8BJh_c2C81NEu_-68BBd_7z08jNEqpV-QsnYUiFiP9oBrBY2gmUEUsnibm-pg9opq3YX9fBjUsti6uydy_zjucFW6_-6_9-sPc7d6c2uoOzm8urf1JFFzS2ky7uX69P2PVBF3ZO2_uPfuIzo_SzuzMgjQfN5ZV-EojP3qBP58_PtupufHAPM3AxyqJFd_f-c89oJzjVmQpjFZ_xfe1o3gOBUz3xuoSCy8BnR_jW7ujgeeuY2HO2equjibm-xQcri6i-xQIzwqfuNPfYagVYjg3gxP3h7UiFiQSuWyMua9fYM9fVjraUEHsnDUMNOQ3-BrBYxgIowrMuhUstaHmFiyfV79fBjraUE3prhoZF7osepbAJFosBPbm-X9foxQMz2gcV7guYxgIHi6sUhHZFiy3-wPcupPmUEUjdibm-FQRo79fVDgaUEUMoFyOYpqcYF9RuXrZUDUSgBrSo2Qfdi6i-fHiUDUMoDP9o7g9-wq3zwPsUi6sH7o_1Fbm-sy9zBgfYa8uYpP3PSg9o79fV7PI-2ySu7gZUE3aUi9ZFiy3h7g9-Xy9zB9fWB89P5rMei6i-MP9-xgcVXUAHKgRUibm-FrMBsguYiq3ei6sjFHmFigfYxQVY2gmUEHiFiqp-09fz2rRzxQMoB9RosQR-BUstFbsnpo_yaopnNHpJfosJhHsjDUMg2QMVD9R-BQI-xQMWwy3zpyfYagZUEosnRbsya6ArRoAUOopyOopyDUSVOg9-N9R-BQI-xQMWwrfo5rM1i6snXopyhH_naH_HN6_eNopjdoS7?page=1&t=desktop&is_search=1&keywords=sidafur+3+gr&ob=23&management_type=2&r=https%3A%2F%2Fwww.tokopedia.com%2Fagrojayamakmur%2Ffuradan-3gr-1kg-obat-nematisida-pembasmi-ulat-tanaman%3Fsrc%3Dtopads&dv=desktop&src=search,Tungro,Furadan 3gr 1kg Obat Nematisida Pembasmi Ulat Tanaman,31,4.9,22000,1.180 Gram,Kota Malang,https://images.tokopedia.net/img/cache/100-square/VqbcmM/2020/11/23/375830fd-ac90-4341-bd72-cea659089161.jpg
1654999382-62,https://www.tokopedia.com/apotektanilinfarm/sidafur-3-gr-2-kg-insektisida-karbofuran-3?extParam=ivf%3Dfalse%26src%3Dsearch,Tungro,SIDAFUR 3 GR 2 KG INSEKTISIDA ( Karbofuran 3% ),,,32000,2.200 Gram,Kab. Ponorogo,https://images.tokopedia.net/img/cache/100-square/product-1/2021/7/12/11865425/11865425_4a5c9280-00f0-41b4-9379-52f9abc847c5.jpg
1654999241-55,https://www.tokopedia.com/sumber-plastik/pupuk-tanaman-sidafur-3gr-2-kg?extParam=ivf%3Dfalse%26src%3Dsearch,Tungro,Pupuk Tanaman SIDAFUR 3GR [ 2 kg ],1,4,42000,2.005 Gram,Kab. Blitar,https://images.tokopedia.net/img/cache/100-square/product-1/2017/3/7/40846541/40846541_42a2f20c-cfd2-48c9-b400-859e0130c408_1025_1025.jpg
1655003750-83,https://ta.tokopedia.com/promo/v1/clicks/8a-xgVY2gmUEH_UdopHdoArabm-xgVY789CBUsthbm-FQRo2PcB5QiUEHiFiPcBWgZUEH_yOoAjNopnpHmFiyRCsUsthHsnFbm-xgVYpyfYagZUEoA1ObsrNHAn7bm-pHOYDQfri6i-B812kgJxGgBBXZSgjH7NDZ325q1OAZ9o-Q1dFyfFN8B29zSBgHMP2_fB-P7B2PfBxHByOgAUN8u2c692gHsBN3Bo-ojBke3BHe72OysUOqB2_Z_g-Qu-k_jPz8u29z_VHuJNt_uz0PJNJ1_oqepVt3BPzH1h13MWvz7Od3BPVP7NJgpoo81BpZ37N83V9gICiQAB03BxmgMV913Bvq1BRZ3BRq3UpZSCqHMhO3Aom83Ua1sVgHO-MyuPzq1Y2Z9P-q9P2ysoGrVtaQIuyH7N5ysomgMV913Bvq1BRZ3BRq3oyuMhsQMhMgJPcQMoNZ_g-QjdFyBo-r7BX_M2iH72D3A-G83UpgI2q17jfZ32oP7O_oACouV17_1zS81OJqp-ozJjpZ3BRq3Ha_SgsQugMyp-3qcoW_MY-qMY2_jzuH1hkypuozJVN_jzuH1NEu_zouVu2gBJYvZUDUSupg9-wq3ei6iUFUiFirfuprfB5QBY2gmUEUsB36cJ7gVzDb_ja_jOayRzW6Axku_P1eSB9oBCHHJgEqMoVQsBRq9zgrVjWq1O9PBz7_1N7u1gMgcYXQ7xZ8sgIuM29QRjRqVrOPsnRgBKd3cxH6JYizSBpzJgCeM4NHJjdPjVAuMPgZJutu_gF3I2eo7NbPVgc1JVwq_oq1cBgUiFiy3hSUstiy3h79fWB89P5rMzwgcuMy9uDPmUDUMNOQ3-BrBY5gBYxgIHi6sUFbm-XP3Oig9-wy3zp9R-BrZUEHsnDUMoxPVY2gIHi6BDN6AeDH_yOomFhos1R9ZFiQBYsy3Njq3zxPcuwy3zpUstaH_JDUMVi9RzBrRei6i-6UiFircYpPVYxQcri6i-srcowrfx5rVYOQSJibm-fg9-pq3YXUstiPsUibm-sQIupPcua9fBj9RyaUstpoA1OHmFiyfV7g3P5rSBwrRuSgfupPVYxPIzaq3-OPc1i6BDiUB7DUMVDPcuaQMV7guY0g9BRQR-jUstigSuay3zxQinpUcPaUiFirI-2yfuwyMBjUsthHsnFbm-SQfVD9fBjUstabm-0HMWwgcBpPcVXyfuwrfo5rM1i6snXHAHOosURHAjpH_yfH_Ja6ZFigMBXy3hwrMuDrMVXqOYxgIosQR-BUstdH_KXHsJF6AK7oAJaH_yaHaFir9uBrSBwrMuDrMVXqOYpyfYagZUEHmdR6_1hoAKfopnfopHpopn7we?management_type=2&t=desktop&dv=desktop&src=search&ob=23&page=1&r=https%3A%2F%2Fwww.tokopedia.com%2Ftoko-bagindara%2Finsektisida-nematisida-furadan-3gr-kemasan-pabrik-2kg%3Fsrc%3Dtopads&is_search=1&keywords=sidafur+3+gr,Tungro,Insektisida/Nematisida Furadan 3GR Kemasan Pabrik 2kg,54,5,36000,2.000 Gram,Kota Depok,https://images.tokopedia.net/img/cache/100-square/VqbcmM/2021/10/5/15e89f6d-cf61-4486-996c-4c6c372c68ee.jpg
1654999563-71,https://www.tokopedia.com/kunataruma-shop/baru-sidafur-3-gr-berat-2-kg-insektisida?extParam=ivf%3Dfalse%26src%3Dsearch,Tungro,BARU... SIDAFUR 3 GR BERAT 2 KG INSEKTISIDA,,,80400,420 Gram,Kota Bekasi,https://images.tokopedia.net/img/cache/100-square/hDjmkQ/2022/2/9/f98c4ed0-79d7-464d-82a3-36dcc878b949.jpg
1654997487-27,https://www.tokopedia.com/discoverys/laris-sidafur-3gr-kemasan-1-kg-insektisida-karbofuran-hama-tanah?extParam=ivf%3Dfalse%26src%3Dsearch,Tungro,Laris!!! Sidafur 3GR Kemasan 1 Kg Insektisida Karbofuran Hama Tanah,,,46300,300 Gram,Jakarta Barat,https://images.tokopedia.net/img/cache/100-square/hDjmkQ/2022/5/22/3ba6e1eb-9f46-4efa-ba4c-d69f88657e08.jpg
1654999161-51,https://ta.tokopedia.com/promo/v1/clicks/8a-xgVY2gmUE6_HpH_KFopUDUMVj9RzNrc1i6sJDUSC5rfB7q3YXUsthomFiPcBWgZUEH_yOoAjNopnpHmFiyRCsUstdo_nDUMVj9RosQR-BUstpoAKX6AK7HiFiowQcYSUstig9BGqMzUZMggQj2fgAo6QJBkQfBoe7BpZ3O6HcoD692qu7gN3_-Sq1Y2Z9P-q9P2y_-3o3ea69BqzsBE3_UN8u2_Z_g-qjV2_JoGP3Uao32q17jfZ3OZqjNI19Bqu71h_Vz6qJO1qRz6zVJp3jHhqV291_VHuV20_7Po8V29z9P6zc_9B-r7BW69BxufzFyMFNqO2yeMgxuOV2_fB-P7B2PfBiH72F3s-DPuKpeSBiHBUh3_oZgMV913Bvq1BRZ3BRq3UpZSCqHMhO3Ao6QfUpeMgxuOV2_fB-P7B2PfBs3VgDyfNDgMzIzMNs81jfZ3N6Hc-_Z9o-QjNkysoGQVKaZSBiHfzE3Bo-ojBk_9Poq_e7_7zsHjN1_9Po8B17_Bz-8jNAZ9o-QjNkysoGQVKp_Mhg3J2ky1o-ojBk__Cvepe7_7zz8JNE_9Bo8BVd_jzuHjBXHA7ibm-Orfua9fBjUstiHmUDUSoBrRo2QfNwq3ei6iUNusxxocz1Qm7NHjNorMo7Q_KdqB1RuJ-Nupge_ACc8M2sz3dNPfB739Cgb3BouRg1PJO6PVucgMz5QMYU1StfzOgkufYNofx9o9yFofgy6Vxt_AxvyjgNr7zce1-56_C-6IgCeOgS31xVqV1frVxE1AP6ZRz3zBCC9fjp3BC23ZUDUMVDgaUEUMVDPVY0g9BRQR-j9fzBgMVOQIeibm-XP3Oig9-wQfgwy3zpUstaHmFiQSuWyMua9fVjrOYag9Ji6sUFbm-sy9zwq3zpUs2Q6_K7bAJfo_eDH_yOoO7DUMNwyfVXgcBjy9zB9fVjraUEHsJhbm-xyBY7g9o7Usti_iUDUSC5rRzwy3hSUstiyRCs9RotQRCwP3NhUiFiPMuarfB5QiUEUSyaUiFiyfhOrRzBrBY2gVYfHiUEHpeOo_nDUMoxPcuSQR-N9RoOgfPBrRzwy9z7rMBiP9zBUs2QUi-Pbm-xQIzBrMNxPcuwqfuNPfYagmUEUMgOrMVjy3dKHaCSriUDUSCaq3oB9f-2gmUE6A1Fbm-SQfVD9fBjUstabm-0HMWwgcBpPcVXyfuwrfo5rM1i6snXHAHOosURHAjpH_yfH_Ja6ZFigMBXy3hwrMuDrMVXqOYxgIosQR-BUstfH_rXHA1FHsr7opKpH_1dHaFir9uBrSBwrMuDrMVXqOYpyfYagZUEHmdRosKfHpjaHAyd6Aya6_JOwe?r=https%3A%2F%2Fwww.tokopedia.com%2Fhippo-grow-indonesia%2Ffuradan-3gr-insektisida-nematisida-obat-pengendali-hama-cacing%3Fsrc%3Dtopads&src=search&is_search=1&t=desktop&dv=desktop&ob=23&keywords=sidafur+3+gr&page=1&management_type=1,Tungro,Furadan 3GR Insektisida Nematisida Obat Pengendali Hama Cacing,188,4.9,22999,1.030 Gram,Kota Tangerang Selatan,https://images.tokopedia.net/img/cache/100-square/VqbcmM/2021/2/15/0628795c-8675-4254-9134-ae31b3a96195.jpg
1654997163-10,https://www.tokopedia.com/daninow/baru-sidafur-3-gr-berat-2-kg-insektisida?extParam=ivf%3Dfalse%26src%3Dsearch,Tungro,Baru SIDAFUR 3 GR BERAT 2 KG INSEKTISIDA,,,113000,523 Gram,Kab. Bogor,https://images.tokopedia.net/img/cache/100-square/hDjmkQ/2021/6/21/e9584656-830f-432f-818d-09377c309e43.jpg
1654997180-11,https://www.tokopedia.com/helwaa-1/murah-sidafur-3-gr-berat-2-kg-insektisida?extParam=ivf%3Dfalse%26src%3Dsearch,Tungro,Murah Sidafur 3 Gr Berat 2 Kg Insektisida,,,67650,475 Gram,Kab. Bogor,https://images.tokopedia.net/img/cache/100-square/hDjmkQ/2022/1/31/0cfbcdff-a4fb-4bfd-a646-a6769842b192.jpg
1655003733-82,https://ta.tokopedia.com/promo/v1/clicks/8a-xgVY2gmUE6A1RoAyp6AJDUMVj9RzNrc1i6sJDUSC5rfB7q3YXUstpbm-7q3OBUsthos176_jRHAHFbm-srcHi6sKOHmFiy3zwrfo5rM1i6se7HmdNHpyDUSHp9fh5gaUEUMuNZM2jZJ2M33NGPMep_Mh-qMY2_1o-r7BW_sCsQABE3BPc8ujagfBvq1BRZ3BRq3JausujHsBN3jyN8Bja69Bq17jfZ32Cq1hAZSuiHsuk3Bo-ojBW1M26zOVN3BPVH1h1_MxoucW7_jzzHO2AH3xquOJh_Vzqq7YI_9xqu7uR_jzSH7ONZ9o-Q_BNyuPjrc-D63Wq3J-MyuPzq1Y2Z9P-q9P2ysoGrVtaQIuyH7-Nys-ZHujp1MgxuOV2_fB-P7B2PfBiH72F3s-DPuKp_MYiH7-MyuPzq1Y2Z9P-q9P2yOx3QcoXQcgjz7gXyRB-ojBX_sCi17BpZ3N6qMUpZMhyHj2Nysoj8B2_Z_g-qjj7_jH78jOEu_u68M_32C81Okqpu617BpZ3N6qMUpZMhyH7ND3uxGqMVAZ_g-qBJF_1H7o1OE39PozJ7h_S208jO1e_o617tNUiFiP9oBrBY2gmUEUsnibm-pg9opq3YX9fBjUsti6uydy_zjucFW6_-6_9-sPc7d6c2uoOzm8urf1JFFzS2ky7uX69P2PVBF3ZO2_uPfuIzo_SzuzMgjQfN5ZV-EojP3qBP58_PtupufHAPM3AxyqJFd_f-c89oJzjVmQpjFZ_xfe1o3gOBUz3xuoSCy8BnR_jW7ujgeeuY2HO2equjibm-xQcri6i-xQIzwqfuNPfYagVYjg3gxP3h7UiFiQSuWyMua9fYM9fVjraUEHsnDUMNOQ3-BrBYxgIowrMuhUstaHmFiyfV79fBjraUE3prhoZF7osepbAJFosBPbm-X9foxQMz2gcV7guYxgIHi6sUhHZFiy3-wPcupPmUEUjdibm-FQRo79fVDgaUEUMoFyOYpqcYF9RuXrZUDUSgBrSo2Qfdi6i-fHiUDUMoDP9o7g9-wq3zwPsUi6sH7o_1Fbm-sy9zBgfYa8uYpP3PSg9o79fV7PI-2ySu7gZUE3aUi9ZFiy3h7g9-Xy9zB9fWB89P5rMei6i-MP9-xgcVXUAHKgRUibm-FrMBsguYiq3ei6sKOHmFigfYxQVY2gmUEHiFiqp-09fz2rRzxQMoB9RosQR-BUstFbsnpo_yaopnNHpJfosJhHsjDUMg2QMVD9R-BQI-xQMWwy3zpyfYagZUEoprObsjdosKFHseOHAJdbm-hP3ua8uYag3hay3N09RosQR-BUstFbsrO6_KfHsyfH_HfH_yNoAoY?t=desktop&dv=desktop&r=https%3A%2F%2Fwww.tokopedia.com%2Fagrojayamakmur%2Ffuradan-3gr-2kg-obat-nematisida-pembasmi-hama-ulat-tanaman%3Fsrc%3Dtopads&src=search&is_search=1&keywords=sidafur+3+gr&page=1&management_type=2&ob=23,Tungro,Furadan 3gr 2kg Obat Nematisida Pembasmi Hama Ulat Tanaman,16,4.9,38250,2.500 Gram,Kota Malang,https://images.tokopedia.net/img/cache/100-square/VqbcmM/2021/1/4/e9d50486-086b-4337-97c6-d16b8bbb2da4.jpg
1654997409-23,https://www.tokopedia.com/saranghaeofficial/sidafur-3-gr-berat-2-kg-insektisida?extParam=ivf%3Dfalse%26src%3Dsearch,Tungro,SIDAFUR 3 GR BERAT 2 KG INSEKTISIDA,,,62900,980 Gram,Jakarta Barat,https://images.tokopedia.net/img/cache/100-square/hDjmkQ/2022/4/25/ff545e68-4cbf-428b-85f9-f2f0f66475bf.jpg
1654997908-48,https://www.tokopedia.com/kakao-2/pupuk-tanaman-sidafur-3-gr-2kg?extParam=ivf%3Dfalse%26src%3Dsearch,Tungro,Pupuk Tanaman Sidafur 3 Gr (2Kg),,,61000,2.000 Gram,Jakarta Barat,https://images.tokopedia.net/img/cache/100-square/VqbcmM/2022/1/7/b6e40146-b4b6-434a-bb6d-c5b4821e3020.jpg
1654999263-56,https://www.tokopedia.com/rohodoto/sidafur-3-gr-berat-2-kg-insektisida-ready?extParam=ivf%3Dfalse%26src%3Dsearch,Tungro,SIDAFUR 3 GR BERAT 2 KG INSEKTISIDA Ready,,,67000,420 Gram,Jakarta Barat,https://images.tokopedia.net/img/cache/100-square/hDjmkQ/2022/3/17/cec3b947-8d22-4950-bdf2-f7b1f7fb8e56.jpg
1654997251-15,https://www.tokopedia.com/shoesbo/vs933-sidafur-3-gr-2-kg-insektisida-karbofuran-3?extParam=ivf%3Dfalse%26src%3Dsearch,Tungro,VS933 SIDAFUR 3 GR 2 KG INSEKTISIDA Karbofuran 3,,,89000,451 Gram,Kota Surabaya,https://images.tokopedia.net/img/cache/100-square/hDjmkQ/2022/6/3/121b9790-e9fe-4068-a719-e42beb2d240d.jpg
1654997066-5,https://ta.tokopedia.com/promo/v1/clicks/8a-xgVY2gmUEH_JR6_1RH_rObm-xgVY789CBUsthbm-FQRo2PcB5QiUEHsnDUSz2Q31i6sJfo_eN6_rFHpnDUMoFyaUEH_nOHmFiy3zwrfo5rM1i6sH7oZdFo_JDUSHp9fh5gaUEUMuNZM2jZJ2M33NGPMep_Mh-qMY2_1o-r7BW_sCsQABE3BPc8ujagfBvq1BRZ3BRq3JausujHsBN3jyN8Bja69Bq17jfZ32Cq1hAZSuiHsuk3Bo-ojBW1M26zOVN3BPVH1h1_MxoucW7_jzzHO2AH3xquOJh_Vzqq7YI_9xqu7uR_jzSH7ONZ9o-Q_BNyuPjrc-D63Wq3J-MyuPzq1Y2Z9P-q9P2ysoGrVtaQIuyH7-Nys-ZHujp1MgxuOV2_fB-P7B2PfBiH72F3s-DPuKp_MYiH7-MyuPzq1Y2Z9P-q9P2yOx3QcoXQcgjz7gXyRB-ojBX_sCi17BpZ3N6qMUpZMhyHj2Nysoj8B2_Z_g-qjj7_9j7oJOJu9xvucWR_1zzoJNke_o-q9P2yp-6PMoWuMgsHBgtyfO6Q7BkQfBo8BJh_c2CH1OJqpzouVj7_32-81OJyfBM1_7YUiFiP9oBrBY2gmUEUsnibm-pg9opq3YX9fBjUsti6uydy_zjucFW6_-6_9-sPc7d6c2uoOzm8urf1JFFzS2ky7uX69P2PVBF3ZO2_uPfuIzo_SzuzMgjQfN5ZV-EojP3qBP58_PtupufHAPM3AxyqJFd_f-c89oJzjVmQpjFZ_xfe1o3gOBUz3xuoSCy8BnR_jW7ujgeeuY2HO2equjibm-xQcri6i-xQIzwqfuNPfYagVYjg3gxP3h7UiFiQSuWyMua9fYM9fVjraUEHsnDUMNOQ3-BrBYxgIowrMuhUstaHmFiyfV79fBjraUE3pjdomFhos17bAJfo_PPbm-X9foxQMz2gcV7guYxgIHi6sUhHZFiy3-wPcupPmUEUjdibm-FQRo79fVDgaUEUMoFyOYpqcYF9RuXrZUDUSgBrSo2Qfdi6i-fHiUDUMoDP9o7g9-wq3zwPsUi6sH7o_1Fbm-sy9zBgfYa8uYpP3PSg9o79fV7PI-2ySu7gZUE3aUi9ZFiy3h7g9-Xy9zB9fWB89P5rMei6i-MP9-xgcVXUAHKgRUibm-SrMYOrVYpPI-xPcuS8ZUE3pJDHB7DUSCaq3oB9f-2gmUEH_nOHmFigfYxQVY2gmUEHiFiqp-09fz2rRzxQMoB9RosQR-BUstFbsnpo_yaopnNHpJfosJhHsjDUMg2QMVD9R-BQI-xQMWwy3zpyfYagZUEo_jdbsjNHAKa6AyhoA1NHsyDUSVOg9-N9R-BQI-xQMWwrfo5rM1i6snXopHO6_edosKh6AHhHp1N697?is_search=1&ob=23&src=search&keywords=sidafur+3+gr&page=1&management_type=1&t=desktop&dv=desktop&r=https%3A%2F%2Fwww.tokopedia.com%2Fnomnomflora%2Ffuradan-3-gr-1-kg-pengendali-hama-media-tanam-pembasmi-rayap-tanah%3Fsrc%3Dtopads,Tungro,"Furadan 3 GR, 1 kg , pengendali hama media tanam pembasmi rayap tanah",36,4.9,26000,1.000 Gram,Kota Depok,https://images.tokopedia.net/img/cache/100-square/VqbcmM/2021/7/11/9beaa207-e296-4ad4-a9e3-3246162fad74.jpg
1654997392-22,https://www.tokopedia.com/berkahstoree12/sidafur-karbofuran-3gr-1kg-br?extParam=ivf%3Dfalse%26src%3Dsearch,Tungro,SIDAFUR Karbofuran 3GR 1kg ~Br,,,58000,1.200 Gram,Jakarta Timur,https://images.tokopedia.net/img/cache/100-square/hDjmkQ/2022/5/19/f7638ac5-461c-4004-9b60-de944a300b4d.jpg
1655003716-81,https://ta.tokopedia.com/promo/v1/clicks/8a-xgVY2gmUEH_HO6AJpos1Obm-xgVY789CBUsthbm-FQRo2PcB5QiUEomFiPcBWgZUEH_yOoAjNopnpHmFiyRCsUsth6AnFbm-xgVYpyfYagZUEo_KObsyOHp1DUSHp9fh5gaUEUMuNZM2jZJ2M33NGPMep_Mh-qMY2_BH7oJYJZ926uJjO_jzV8JNE3_C681BpZ3O6HcoD692qu7gN3_-Sq1Y2Z9Bo8_eh_320HJO1z_o6qBJp_1zuoJYAZ9o-Q9zDguxjPMoW1MgsHjNfyfOuq1Y2Z9P-q9P2yM7NPujau3Bvq120392Zq7OWuMx61pCE3uzVo1h11_C6HBV73uP3q7N_HA-qzcxk_uP3qJOJ1_z68jO2_JoGPMoWQcNxupuM3jP3POKaQcW-qMY2_1o-r7BW69BxufzFyMFNPfoW63Wju7dF3A-Dq7BkQfBoe7BpZ37N83V9gICiQABEy1rNPOKaQcW-qMY2_1o-r7BXzsVq3JtO3AoZqVtp_3Bvq12EgJrFq1hAZS2gHsBN3ByNq3oW6_osHBu2_fB-8jN1gRuozcod_M20HjN139B6zJVR_32oq1hAZS2gHsBN3ByN8B29zSBgHMP2_fB-H1YJu9u6qBuE_Bz-81Nke_ooqB1p_joG6ZUDUSupg9-wq3ei6iUFUiFirfuprfB5QBY2gmUEUsB36cJ7gVzDb_ja_jOayRzW6Axku_P1eSB9oBCHHJgEqMoVQsBRq9zgrVjWq1O9PBz7_1N7u1gMgcYXQ7xZ8sgIuM29QRjRqVrOPsnRgBKd3cxH6JYizSBpzJgCeM4NHJjdPjVAuMPgZJutu_gF3I2eo7NbPVgc1JVwq_oq1cBgUiFiy3hSUstiy3h79fWB89P5rMzwgcuMy9uDPmUDUMNOQ3-BrBY5gBYxgIHi6sUFbm-XP3Oig9-wy3zp9R-BrZUEHsnDUMoxPVY2gIHi6BDRH_1DopeFbAr7HO7DUMNwyfVXgcBjy9zB9fVjraUEHsJhbm-xyBY7g9o7Usti_iUDUSC5rRzwy3hSUstiyRCs9RotQRCwP3NhUiFiPMuarfB5QiUEUSyaUiFiyfhOrRzBrBY2gVYfHiUEH_KFHaFiyfV7g3P5rSBwrRuSgfupPVYxPIzaq3-OPc1i6BDiUB7DUMVDPcuaQMV7guY0g9BRQR-jUstiHaCSrMVWUiFirI-2yfuwyMBjUsth6AnFbm-SQfVD9fBjUstabm-0HMWwgcBpPcVXyfuwrfo5rM1i6snXH_eF6_1RosHdosUhHpHFHsyDUMg2QMVD9R-BQI-xQMWwy3zpyfYagZUEopyFbsjdo_JNHAoAUNoaFir9uBrSBwrMuDrMVXqOYpyfYagZUEHmda6_jpoprdo_KfHpKRosH7we?ob=23&dv=desktop&r=https%3A%2F%2Fwww.tokopedia.com%2Fyanatokopedia%2Frimbalife-rimbawhey-rimba-whey-protein-3lbs-3-lbs-1360-gram-bpom-halal-bonus-shaker%3Fsrc%3Dtopads&src=search&management_type=1&page=1&is_search=1&keywords=sidafur+3+gr&t=desktop,Tungro,RIMBALIFE RIMBAWHEY RIMBA WHEY PROTEIN 3LBS 3 LBS 1360 GRAM BPOM HALAL - Bonus shaker,15,4.9,320000,1.500 Gram,Jakarta Barat,https://images.tokopedia.net/img/cache/100-square/VqbcmM/2022/3/28/223fa1a6-34ca-4c39-a3f4-731c6c9e10ea.jpg
1654999546-70,https://www.tokopedia.com/petanijk/insektisida-sidafur-3-gr-2-kg-terlaris?extParam=ivf%3Dfalse%26src%3Dsearch,Tungro,INSEKTISIDA SIDAFUR 3 GR - 2 KG -TERLARIS,,,44000,400 Gram,Jakarta Barat,https://images.tokopedia.net/img/cache/100-square/VqbcmM/2022/5/14/24125b44-54f1-492e-a32a-93e70d37ce1d.jpg
1655003699-80,https://ta.tokopedia.com/promo/v1/clicks/8a-xgVY2gmUEH_JRHpyR6AnObm-xgVY789CBUsthbm-FQRo2PcB5QiUEoZFiPcBWgZUEH_yOoAjNopnpHmFiyRCsUstOHAnFbm-xgVYpyfYagZUEo_1fbsnd6AJDUSHp9fh5gaUEUMuNZM2jZJ2M33NGPMep_Mh-qMY2_1H7HjOE1_uoqjJa_92zo1Oke_-o8BJOZ3BRqujp1SByH7ND3uxGqMVAZ_g-qjV2_JoGrB2yQAoiH7203Ao6qMUpZMh-qMY2_1o-r7BWo9giQ1NDZ325qu2I__CqzJ2D3uzuPJ7az9xv1pnF_jzjq7h9zMhqzVu7_MOzoVBEzMhguJJF_7zs8jB2PfBiH72F3s-DPuKa1MhszsBF3jo-ojBke3BHe72fyfODQMV9o3gsZJ2f3jx3qMzc69Cqe7jfZ32Cq1hAZSgsQ3hXyurOgMHaqIgszsBF3jo-ojBke3BHe72dgVP383u36_CgufzEZ325q3Hp1Sz-q9P2yp-6PMoWuMggQj2fgAo6QJBkQfBo8j7p_c20H7OJ1_-vzJ17_S2SHjN1u_V-q9P2yp-6PMoWuMgsHBgtyfO6Q7BkQfB6uV1a_c2CoJYJe_VozJBR_jzzHJOk_3BM1_7YUiFiP9oBrBY2gmUEUsnibm-pg9opq3YX9fBjUsti6uydy_zjucFW6_-6_9-sPc7d6c2uoOzm8urf1JFFzS2ky7uX69P2PVBF3ZO2_uPfuIzo_SzuzMgjQfN5ZV-EojP3qBP58_PtupufHAPM3AxyqJFd_f-c89oJzjVmQpjFZ_xfe1o3gOBUz3xuoSCy8BnR_jW7ujgeeuY2HO2equjibm-xQcri6i-xQIzwqfuNPfYagVYjg3gxP3h7UiFiQSuWyMua9fYM9fVjraUEHsnDUMNOQ3-BrBYxgIowrMuhUstaHmFiyfV79fBjraUE3prhoZFaHsrNbAUa6ABPbm-X9foxQMz2gcV7guYxgIHi6sUhHZFiy3-wPcupPmUEUjdibm-FQRo79fVDgaUEUMoFyOYpqcYF9RuXrZUDUSgBrSo2Qfdi6i-fHiUDUMoDP9o7g9-wq3zwPsUi6sHdopURbm-sy9zBgfYa8uYpP3PSg9o79fV7PI-2ySu7gZUE3aUi9ZFiy3h7g9-Xy9zB9fWB89P5rMei6iUpUcPay37ibm-FrMBsguYiq3ei6s1FHAnDUMP5y3hwq3ei6sUDUMDaqOYjq9o7y3NsguYpyfYagZUEHmdhoAnNo_rfHpKfHsJpHpnaoiFigMBXy3hwrMuDrMVXqOYxgIosQR-BUstf6_HXHpJposeaoAjOHpjp6ZFir9uBrSBwrMuDrMVXqOYpyfYagZUEHmdaoAyRosj7HsKao_HhopHdHR7?is_search=1&management_type=1&ob=23&dv=desktop&src=search&keywords=sidafur+3+gr&page=1&t=desktop&r=https%3A%2F%2Fwww.tokopedia.com%2Fkbshopofficial%2Fpromo-korea-red-ginseng-tea-20-sachet-x-3-gram%3Fsrc%3Dtopads,Tungro,PROMO KOREA RED GINSENG TEA 20 sachet x 3 gram,94,4.9,93000,300 Gram,Jakarta Selatan,https://images.tokopedia.net/img/cache/100-square/VqbcmM/2022/3/28/4f536e50-598f-4acf-a5d6-463dfa532a4b.png
